Gene stable ID,NCBI gene (formerly Entrezgene) ID,Gene name
ENSG00000276700,124907484,RNA5-8SN4
ENSG00000276700,124907572,RNA5-8SN4
ENSG00000276700,124907573,RNA5-8SN4
ENSG00000276700,124907574,RNA5-8SN4
ENSG00000276700,124907575,RNA5-8SN4
ENSG00000276700,124907576,RNA5-8SN4
ENSG00000276700,124907577,RNA5-8SN4
ENSG00000276700,124907578,RNA5-8SN4
ENSG00000276700,124907579,RNA5-8SN4
ENSG00000276700,124907580,RNA5-8SN4
ENSG00000276700,124907581,RNA5-8SN4
ENSG00000276700,124907584,RNA5-8SN4
ENSG00000276700,124907585,RNA5-8SN4
ENSG00000276700,124907586,RNA5-8SN4
ENSG00000276700,124907587,RNA5-8SN4
ENSG00000276700,124907588,RNA5-8SN4
ENSG00000276700,124907589,RNA5-8SN4
ENSG00000276700,124907590,RNA5-8SN4
ENSG00000276700,124907591,RNA5-8SN4
ENSG00000276700,124907592,RNA5-8SN4
ENSG00000276700,124907593,RNA5-8SN4
ENSG00000276700,124907594,RNA5-8SN4
ENSG00000276700,124907595,RNA5-8SN4
ENSG00000276700,124907596,RNA5-8SN4
ENSG00000276700,124907597,RNA5-8SN4
ENSG00000276700,124907598,RNA5-8SN4
ENSG00000276700,124907600,RNA5-8SN4
ENSG00000276700,124907611,RNA5-8SN4
ENSG00000276700,124907622,RNA5-8SN4
ENSG00000276700,124907633,RNA5-8SN4
ENSG00000276700,124907644,RNA5-8SN4
ENSG00000276700,124907655,RNA5-8SN4
ENSG00000276700,124907662,RNA5-8SN4
ENSG00000276700,124907673,RNA5-8SN4
ENSG00000276700,124907684,RNA5-8SN4
ENSG00000276700,124907694,RNA5-8SN4
ENSG00000276700,124907705,RNA5-8SN4
ENSG00000276700,124907709,RNA5-8SN4
ENSG00000276700,124907710,RNA5-8SN4
ENSG00000276700,124907711,RNA5-8SN4
ENSG00000276700,124907712,RNA5-8SN4
ENSG00000276700,124907713,RNA5-8SN4
ENSG00000276700,124907714,RNA5-8SN4
ENSG00000276700,124907715,RNA5-8SN4
ENSG00000276700,124907716,RNA5-8SN4
ENSG00000276700,124907717,RNA5-8SN4
ENSG00000276700,124907718,RNA5-8SN4
ENSG00000276700,124907719,RNA5-8SN4
ENSG00000276700,124907720,RNA5-8SN4
ENSG00000276700,124907721,RNA5-8SN4
ENSG00000276700,124908237,RNA5-8SN4
ENSG00000276700,124908238,RNA5-8SN4
ENSG00000276700,124908239,RNA5-8SN4
ENSG00000276700,124908240,RNA5-8SN4
ENSG00000276700,124908241,RNA5-8SN4
ENSG00000276700,124908242,RNA5-8SN4
ENSG00000276700,124908243,RNA5-8SN4
ENSG00000276700,124908244,RNA5-8SN4
ENSG00000276700,124908245,RNA5-8SN4
ENSG00000276700,124908246,RNA5-8SN4
ENSG00000276700,124908247,RNA5-8SN4
ENSG00000276700,124908248,RNA5-8SN4
ENSG00000276700,124908249,RNA5-8SN4
ENSG00000276700,124908257,RNA5-8SN4
ENSG00000276700,124908268,RNA5-8SN4
ENSG00000276700,124908278,RNA5-8SN4
ENSG00000276700,124908289,RNA5-8SN4
ENSG00000276700,124908300,RNA5-8SN4
ENSG00000276700,124908310,RNA5-8SN4
ENSG00000276700,124908316,RNA5-8SN4
ENSG00000276700,124908327,RNA5-8SN4
ENSG00000276700,124908336,RNA5-8SN4
ENSG00000276700,124908347,RNA5-8SN4
ENSG00000276700,124908358,RNA5-8SN4
ENSG00000276700,124908368,RNA5-8SN4
ENSG00000276700,124908369,RNA5-8SN4
ENSG00000276700,124908370,RNA5-8SN4
ENSG00000276700,124908371,RNA5-8SN4
ENSG00000276700,124908372,RNA5-8SN4
ENSG00000276700,124908373,RNA5-8SN4
ENSG00000276700,124908374,RNA5-8SN4
ENSG00000276700,124908375,RNA5-8SN4
ENSG00000276700,124908376,RNA5-8SN4
ENSG00000276700,124908377,RNA5-8SN4
ENSG00000276700,124908378,RNA5-8SN4
ENSG00000276700,124908379,RNA5-8SN4
ENSG00000276700,124908380,RNA5-8SN4
ENSG00000276700,124908381,RNA5-8SN4
ENSG00000276700,124908382,RNA5-8SN4
ENSG00000276700,124908383,RNA5-8SN4
ENSG00000276700,124908384,RNA5-8SN4
ENSG00000276700,124908385,RNA5-8SN4
ENSG00000276700,124908386,RNA5-8SN4
ENSG00000276700,124908387,RNA5-8SN4
ENSG00000276700,124908388,RNA5-8SN4
ENSG00000276700,124908389,RNA5-8SN4
ENSG00000276700,124908390,RNA5-8SN4
ENSG00000276700,124908391,RNA5-8SN4
ENSG00000276700,124908392,RNA5-8SN4
ENSG00000276700,124908393,RNA5-8SN4
ENSG00000276700,124908474,RNA5-8SN4
ENSG00000276700,124908494,RNA5-8SN4
ENSG00000276700,124908504,RNA5-8SN4
ENSG00000276700,124908512,RNA5-8SN4
ENSG00000276700,124908513,RNA5-8SN4
ENSG00000276700,124908514,RNA5-8SN4
ENSG00000276700,124908515,RNA5-8SN4
ENSG00000276700,124908516,RNA5-8SN4
ENSG00000276700,124908517,RNA5-8SN4
ENSG00000276700,124908518,RNA5-8SN4
ENSG00000276700,124908519,RNA5-8SN4
ENSG00000276700,124908520,RNA5-8SN4
ENSG00000276700,124908521,RNA5-8SN4
ENSG00000276700,124908522,RNA5-8SN4
ENSG00000276700,124908523,RNA5-8SN4
ENSG00000276700,124908524,RNA5-8SN4
ENSG00000276700,124908525,RNA5-8SN4
ENSG00000276700,124908527,RNA5-8SN4
ENSG00000275757,124907114,5_8S_rRNA
ENSG00000275757,124907115,5_8S_rRNA
ENSG00000275757,124907116,5_8S_rRNA
ENSG00000275757,124907117,5_8S_rRNA
ENSG00000275757,124907118,5_8S_rRNA
ENSG00000275757,124907119,5_8S_rRNA
ENSG00000275757,124907120,5_8S_rRNA
ENSG00000275757,124907121,5_8S_rRNA
ENSG00000275757,124907122,5_8S_rRNA
ENSG00000275757,124907123,5_8S_rRNA
ENSG00000275757,124907124,5_8S_rRNA
ENSG00000275757,124907125,5_8S_rRNA
ENSG00000275757,124907126,5_8S_rRNA
ENSG00000275757,124907127,5_8S_rRNA
ENSG00000275757,124907128,5_8S_rRNA
ENSG00000275757,124907129,5_8S_rRNA
ENSG00000275757,124907130,5_8S_rRNA
ENSG00000275757,124907131,5_8S_rRNA
ENSG00000275757,124907132,5_8S_rRNA
ENSG00000275757,124907133,5_8S_rRNA
ENSG00000275757,124907134,5_8S_rRNA
ENSG00000275757,124907135,5_8S_rRNA
ENSG00000275757,124907136,5_8S_rRNA
ENSG00000275757,124907137,5_8S_rRNA
ENSG00000275757,124907138,5_8S_rRNA
ENSG00000275757,124907139,5_8S_rRNA
ENSG00000275757,124907140,5_8S_rRNA
ENSG00000275757,124907141,5_8S_rRNA
ENSG00000275757,124907142,5_8S_rRNA
ENSG00000275757,124907143,5_8S_rRNA
ENSG00000275757,124907144,5_8S_rRNA
ENSG00000275757,124907145,5_8S_rRNA
ENSG00000275757,124907146,5_8S_rRNA
ENSG00000275757,124907147,5_8S_rRNA
ENSG00000275757,124907148,5_8S_rRNA
ENSG00000275757,124907149,5_8S_rRNA
ENSG00000275757,124907150,5_8S_rRNA
ENSG00000275757,124907151,5_8S_rRNA
ENSG00000275757,124907152,5_8S_rRNA
ENSG00000275757,124907153,5_8S_rRNA
ENSG00000275757,124907154,5_8S_rRNA
ENSG00000275757,124907155,5_8S_rRNA
ENSG00000275757,124907160,5_8S_rRNA
ENSG00000275757,124907172,5_8S_rRNA
ENSG00000275757,124907183,5_8S_rRNA
ENSG00000275757,124907194,5_8S_rRNA
ENSG00000275757,124907205,5_8S_rRNA
ENSG00000275757,124907216,5_8S_rRNA
ENSG00000275757,124907227,5_8S_rRNA
ENSG00000275757,124907238,5_8S_rRNA
ENSG00000275757,124907248,5_8S_rRNA
ENSG00000275757,124907258,5_8S_rRNA
ENSG00000275757,124907269,5_8S_rRNA
ENSG00000275757,124907280,5_8S_rRNA
ENSG00000275757,124907291,5_8S_rRNA
ENSG00000275757,124907302,5_8S_rRNA
ENSG00000275757,124907313,5_8S_rRNA
ENSG00000275757,124907324,5_8S_rRNA
ENSG00000275757,124907327,5_8S_rRNA
ENSG00000275757,124907328,5_8S_rRNA
ENSG00000275757,124907329,5_8S_rRNA
ENSG00000275757,124907330,5_8S_rRNA
ENSG00000275757,124907331,5_8S_rRNA
ENSG00000275757,124907332,5_8S_rRNA
ENSG00000275757,124907333,5_8S_rRNA
ENSG00000275757,124907334,5_8S_rRNA
ENSG00000275757,124907335,5_8S_rRNA
ENSG00000275757,124907336,5_8S_rRNA
ENSG00000275757,124907337,5_8S_rRNA
ENSG00000275757,124907338,5_8S_rRNA
ENSG00000275757,124907339,5_8S_rRNA
ENSG00000275757,124907340,5_8S_rRNA
ENSG00000275757,124907341,5_8S_rRNA
ENSG00000275757,124907342,5_8S_rRNA
ENSG00000275757,124907343,5_8S_rRNA
ENSG00000275757,124907439,5_8S_rRNA
ENSG00000275757,124907440,5_8S_rRNA
ENSG00000275757,124907450,5_8S_rRNA
ENSG00000275757,124907458,5_8S_rRNA
ENSG00000275757,124907467,5_8S_rRNA
ENSG00000275757,124907475,5_8S_rRNA
ENSG00000275757,124907476,5_8S_rRNA
ENSG00000275757,124907477,5_8S_rRNA
ENSG00000275757,124907478,5_8S_rRNA
ENSG00000275757,124907479,5_8S_rRNA
ENSG00000275757,124907480,5_8S_rRNA
ENSG00000275757,124907481,5_8S_rRNA
ENSG00000275757,124907482,5_8S_rRNA
ENSG00000275757,124907483,5_8S_rRNA
ENSG00000275757,124907484,5_8S_rRNA
ENSG00000275757,124907572,5_8S_rRNA
ENSG00000275757,124907573,5_8S_rRNA
ENSG00000275757,124907574,5_8S_rRNA
ENSG00000275757,124907575,5_8S_rRNA
ENSG00000275757,124907576,5_8S_rRNA
ENSG00000275757,124907577,5_8S_rRNA
ENSG00000275757,124907578,5_8S_rRNA
ENSG00000275757,124907579,5_8S_rRNA
ENSG00000275757,124907580,5_8S_rRNA
ENSG00000275757,124907581,5_8S_rRNA
ENSG00000275757,124907584,5_8S_rRNA
ENSG00000275757,124907585,5_8S_rRNA
ENSG00000275757,124907586,5_8S_rRNA
ENSG00000275757,124907587,5_8S_rRNA
ENSG00000275757,124907588,5_8S_rRNA
ENSG00000275757,124907589,5_8S_rRNA
ENSG00000275757,124907590,5_8S_rRNA
ENSG00000275757,124907591,5_8S_rRNA
ENSG00000275757,124907592,5_8S_rRNA
ENSG00000275757,124907593,5_8S_rRNA
ENSG00000275757,124907594,5_8S_rRNA
ENSG00000275757,124907595,5_8S_rRNA
ENSG00000275757,124907596,5_8S_rRNA
ENSG00000275757,124907597,5_8S_rRNA
ENSG00000275757,124907598,5_8S_rRNA
ENSG00000275757,124907600,5_8S_rRNA
ENSG00000275757,124907611,5_8S_rRNA
ENSG00000275757,124907622,5_8S_rRNA
ENSG00000275757,124907633,5_8S_rRNA
ENSG00000275757,124907644,5_8S_rRNA
ENSG00000275757,124907655,5_8S_rRNA
ENSG00000275757,124907662,5_8S_rRNA
ENSG00000275757,124907673,5_8S_rRNA
ENSG00000275757,124907684,5_8S_rRNA
ENSG00000275757,124907694,5_8S_rRNA
ENSG00000275757,124907705,5_8S_rRNA
ENSG00000275757,124907709,5_8S_rRNA
ENSG00000275757,124907710,5_8S_rRNA
ENSG00000275757,124907711,5_8S_rRNA
ENSG00000275757,124907712,5_8S_rRNA
ENSG00000275757,124907713,5_8S_rRNA
ENSG00000275757,124907714,5_8S_rRNA
ENSG00000275757,124907715,5_8S_rRNA
ENSG00000275757,124907716,5_8S_rRNA
ENSG00000275757,124907717,5_8S_rRNA
ENSG00000275757,124907718,5_8S_rRNA
ENSG00000275757,124907719,5_8S_rRNA
ENSG00000275757,124907720,5_8S_rRNA
ENSG00000275757,124907721,5_8S_rRNA
ENSG00000275757,124908237,5_8S_rRNA
ENSG00000275757,124908238,5_8S_rRNA
ENSG00000275757,124908239,5_8S_rRNA
ENSG00000275757,124908240,5_8S_rRNA
ENSG00000275757,124908241,5_8S_rRNA
ENSG00000275757,124908242,5_8S_rRNA
ENSG00000275757,124908243,5_8S_rRNA
ENSG00000275757,124908244,5_8S_rRNA
ENSG00000275757,124908245,5_8S_rRNA
ENSG00000275757,124908246,5_8S_rRNA
ENSG00000275757,124908247,5_8S_rRNA
ENSG00000275757,124908248,5_8S_rRNA
ENSG00000275757,124908249,5_8S_rRNA
ENSG00000275757,124908257,5_8S_rRNA
ENSG00000275757,124908268,5_8S_rRNA
ENSG00000275757,124908278,5_8S_rRNA
ENSG00000275757,124908289,5_8S_rRNA
ENSG00000275757,124908300,5_8S_rRNA
ENSG00000275757,124908310,5_8S_rRNA
ENSG00000275757,124908316,5_8S_rRNA
ENSG00000275757,124908327,5_8S_rRNA
ENSG00000275757,124908336,5_8S_rRNA
ENSG00000275757,124908347,5_8S_rRNA
ENSG00000275757,124908358,5_8S_rRNA
ENSG00000275757,124908368,5_8S_rRNA
ENSG00000275757,124908369,5_8S_rRNA
ENSG00000275757,124908370,5_8S_rRNA
ENSG00000275757,124908371,5_8S_rRNA
ENSG00000275757,124908372,5_8S_rRNA
ENSG00000275757,124908373,5_8S_rRNA
ENSG00000275757,124908374,5_8S_rRNA
ENSG00000275757,124908375,5_8S_rRNA
ENSG00000275757,124908376,5_8S_rRNA
ENSG00000275757,124908377,5_8S_rRNA
ENSG00000275757,124908378,5_8S_rRNA
ENSG00000275757,124908379,5_8S_rRNA
ENSG00000275757,124908380,5_8S_rRNA
ENSG00000275757,124908381,5_8S_rRNA
ENSG00000275757,124908382,5_8S_rRNA
ENSG00000275757,124908383,5_8S_rRNA
ENSG00000275757,124908384,5_8S_rRNA
ENSG00000275757,124908385,5_8S_rRNA
ENSG00000275757,124908386,5_8S_rRNA
ENSG00000275757,124908387,5_8S_rRNA
ENSG00000275757,124908388,5_8S_rRNA
ENSG00000275757,124908389,5_8S_rRNA
ENSG00000275757,124908390,5_8S_rRNA
ENSG00000275757,124908391,5_8S_rRNA
ENSG00000275757,124908392,5_8S_rRNA
ENSG00000275757,124908393,5_8S_rRNA
ENSG00000275757,124908474,5_8S_rRNA
ENSG00000275757,124908494,5_8S_rRNA
ENSG00000275757,124908504,5_8S_rRNA
ENSG00000275757,124908512,5_8S_rRNA
ENSG00000275757,124908513,5_8S_rRNA
ENSG00000275757,124908514,5_8S_rRNA
ENSG00000275757,124908515,5_8S_rRNA
ENSG00000275757,124908516,5_8S_rRNA
ENSG00000275757,124908517,5_8S_rRNA
ENSG00000275757,124908518,5_8S_rRNA
ENSG00000275757,124908519,5_8S_rRNA
ENSG00000275757,124908520,5_8S_rRNA
ENSG00000275757,124908521,5_8S_rRNA
ENSG00000275757,124908522,5_8S_rRNA
ENSG00000275757,124908523,5_8S_rRNA
ENSG00000275757,124908524,5_8S_rRNA
ENSG00000275757,124908525,5_8S_rRNA
ENSG00000275757,124908527,5_8S_rRNA
ENSG00000273739,,
ENSG00000298142,,
ENSG00000301406,,
ENSG00000307206,,
ENSG00000307077,102723347,
ENSG00000310376,,
ENSG00000298793,,
ENSG00000310392,,
ENSG00000306938,,
ENSG00000310347,,
ENSG00000276932,,Y_RNA
ENSG00000302801,,
ENSG00000307088,124905468,
ENSG00000307088,124907539,
ENSG00000306402,102723347,
ENSG00000293753,,
ENSG00000299010,,
ENSG00000275063,102723407,
ENSG00000277856,,
ENSG00000298751,124905324,
ENSG00000298769,,
ENSG00000301091,,
ENSG00000303154,,
ENSG00000278384,,
ENSG00000301761,100233156,
ENSG00000301761,124907090,
ENSG00000307122,,
ENSG00000307143,,
ENSG00000307166,,
ENSG00000274175,102723655,
ENSG00000273554,,
ENSG00000275869,102723713,
ENSG00000278510,,
ENSG00000273843,,
ENSG00000277836,,
ENSG00000294926,,
ENSG00000295260,,
ENSG00000295285,,
ENSG00000295455,,
ENSG00000295648,,
ENSG00000296644,,
ENSG00000301787,,
ENSG00000296798,,
ENSG00000297394,,
ENSG00000297936,,
ENSG00000300662,,
ENSG00000301410,,
ENSG00000303548,,
ENSG00000303746,,
ENSG00000304032,,
ENSG00000304964,,
ENSG00000305027,,
ENSG00000305713,,
ENSG00000306124,,
ENSG00000307249,,
ENSG00000308567,107987386,
ENSG00000306474,,
ENSG00000309335,,
ENSG00000310156,101929031,
ENSG00000310156,102723890,
ENSG00000296732,,
ENSG00000306526,,
ENSG00000296756,,
ENSG00000296775,,
ENSG00000298469,,
ENSG00000306901,,
ENSG00000277890,124905326,U6
ENSG00000275249,,
ENSG00000274792,102723532,
ENSG00000276872,,
ENSG00000276760,102723502,
ENSG00000277927,124900632,U6
ENSG00000277927,124905327,U6
ENSG00000277927,124905519,U6
ENSG00000294368,,
ENSG00000294897,,
ENSG00000297236,,
ENSG00000307608,,
ENSG00000309787,,
ENSG00000309802,,
ENSG00000278673,,
ENSG00000294916,,
ENSG00000291360,,RPL23AP45
ENSG00000291361,,
ENSG00000291362,65265,C8orf33
ENSG00000291364,,LINC02688
ENSG00000291363,4586,MUC5AC
ENSG00000293532,4583,MUC2
ENSG00000288360,65249,ZSWIM4
ENSG00000288519,,
ENSG00000288240,,RN7SL619P
ENSG00000288498,,MIR23AHG
ENSG00000288126,407013,MIR24-2
ENSG00000288183,407018,MIR27A
ENSG00000288462,407010,MIR23A
ENSG00000288505,342977,NANOS3
ENSG00000288397,406957,MIR181C
ENSG00000288329,574457,MIR181D
ENSG00000288152,79173,BRME1
ENSG00000288293,54862,CC2D1A
ENSG00000288195,79883,PODNL1
ENSG00000288453,90379,DCAF15
ENSG00000288283,5989,RFX1
ENSG00000288351,,
ENSG00000288474,117579,RLN3
ENSG00000288441,,
ENSG00000288185,9466,IL27RA
ENSG00000288318,342979,PALM3
ENSG00000288278,,EEF1DP1
ENSG00000288191,113230,MISP3
ENSG00000288366,102466515,MIR1199
ENSG00000288239,646457,C19orf67
ENSG00000288516,5566,PRKACA
ENSG00000288496,,
ENSG00000288210,55723,ASF1B
ENSG00000288348,100507373,ADGRL1-AS1
ENSG00000288324,22859,ADGRL1
ENSG00000288289,,RN7SL231P
ENSG00000288425,,
ENSG00000288433,,
ENSG00000288488,90378,SAMD1
ENSG00000291365,79937,CNTNAP3C
ENSG00000291365,100289279,CNTNAP3C
ENSG00000291366,,RN7SL462P
ENSG00000280864,,
ENSG00000281822,,RNU1-62P
ENSG00000280505,,MTCO3P47
ENSG00000280775,,RNA5SP136
ENSG00000281766,23429,RYBP
ENSG00000288175,102724488,SYT15B
ENSG00000288244,653145,
ENSG00000288157,100996758,NPY4R2
ENSG00000288304,,
ENSG00000288481,644054,FAM25C
ENSG00000288424,,AGAP12P
ENSG00000290627,414224,AGAP12P
ENSG00000288201,,RNA5SP315
ENSG00000288196,,BMS1P7
ENSG00000288457,,
ENSG00000288522,101928532,
ENSG00000288204,3166,HMX1
ENSG00000288247,,
ENSG00000292327,28227,PPP2R3B
ENSG00000292328,,RPL14P5
ENSG00000292329,,
ENSG00000292332,3563,IL3RA
ENSG00000292333,286530,P2RY8
ENSG00000292334,293,SLC25A6
ENSG00000292337,,DHRSX-IT1
ENSG00000292338,207063,DHRSX
ENSG00000292339,8623,ASMTL
ENSG00000292342,,LINC00685
ENSG00000292344,55344,PLCXD1
ENSG00000292345,9189,ZBED1
ENSG00000292346,102464837,MIR6089
ENSG00000292347,100359394,LINC00102
ENSG00000292348,4267,CD99
ENSG00000292350,,Metazoa_SRP
ENSG00000292352,,FABP5P13
ENSG00000292353,,KRT18P53
ENSG00000292354,6473,SHOX
ENSG00000292355,100500894,MIR3690
ENSG00000292356,,RNA5SP498
ENSG00000292361,,CD99P1
ENSG00000292363,64109,CRLF2
ENSG00000292343,8227,AKAP17A
ENSG00000292336,438,ASMT
ENSG00000292330,,
ENSG00000292357,1438,CSF2RA
ENSG00000310541,,
ENSG00000310543,,
ENSG00000310544,,
ENSG00000310545,,
ENSG00000310546,,
ENSG00000292331,,ASMTL-AS1
ENSG00000310547,,
ENSG00000310548,,
ENSG00000292349,,
ENSG00000292341,751580,LINC00106
ENSG00000310549,,
ENSG00000310551,,
ENSG00000310552,,
ENSG00000292335,,
ENSG00000310553,,
ENSG00000310554,,
ENSG00000310556,,
ENSG00000310540,,LINC02968
ENSG00000288372,,
ENSG00000288288,101929756,
ENSG00000288129,,
ENSG00000288472,102723672,LINC03015
ENSG00000292362,401577,CD99P1
ENSG00000288417,100507642,LINC03014
ENSG00000288502,,
ENSG00000288311,105375115,
ENSG00000288449,,
ENSG00000288499,56975,FAM20C
ENSG00000288159,,
ENSG00000288431,,
ENSG00000292360,101928092,LINC03112
ENSG00000310557,,
ENSG00000292358,8225,GTPBP6
ENSG00000292364,,AMD1P2
ENSG00000292365,,DPH3P2
ENSG00000292366,6845,VAMP7
ENSG00000292367,,ELOCP24
ENSG00000292368,,TRPC6P1
ENSG00000292369,,
ENSG00000292371,,DDX11L16
ENSG00000292372,,WASH6P
ENSG00000310550,,
ENSG00000310555,,
ENSG00000292370,100128260,WASIR1
ENSG00000292373,3581,IL9R
ENSG00000310542,,
ENSG00000215601,,TSPY24P
ENSG00000215603,,ZNF92P1Y
ENSG00000225878,,SERBP1P2
ENSG00000236435,,TSPY12P
ENSG00000258991,,DUX4L19
ENSG00000224518,,
ENSG00000231988,,OFD1P3Y
ENSG00000238073,,RBMY2HP
ENSG00000275866,,
ENSG00000271595,,ELOCP35
ENSG00000183704,,SLC9B1P1
ENSG00000232927,,USP12PY
ENSG00000277438,,KDM5DP1
ENSG00000259154,,DUX4L17
ENSG00000273863,,
ENSG00000271375,,
ENSG00000224634,,ZNF736P6Y
ENSG00000285470,,TUSC2P1
ENSG00000234620,,PUDPP1
ENSG00000236690,,
ENSG00000273693,,CDRT15P10
ENSG00000114374,8287,USP9Y
ENSG00000114374,64595,USP9Y
ENSG00000291371,,Y_RNA
ENSG00000291372,,RNU6-409P
ENSG00000291368,49,ACR
ENSG00000291369,,
ENSG00000291370,,SNRPA1P2
ENSG00000292254,85358,SHANK3
ENSG00000223422,,
ENSG00000225653,,RNF19BPY
ENSG00000228578,,TUBB1P2
ENSG00000275280,,
ENSG00000270242,,ACTR3BP1
ENSG00000236477,,RPS24P1
ENSG00000237997,,RCC2P2
ENSG00000244246,,ZNF736P8Y
ENSG00000198692,9086,EIF1AY
ENSG00000183753,9083,BPY2
ENSG00000225433,,MTND1P12
ENSG00000235857,,CTBP2P1
ENSG00000223955,,MTND6P1
ENSG00000270455,,PABPC1P5
ENSG00000234385,,RCC2P1
ENSG00000226863,,SHROOM2P1
ENSG00000271365,,
ENSG00000259029,,DUX4L18
ENSG00000215537,,ZNF736P11Y
ENSG00000229745,,BPY2DP
ENSG00000275828,,CHEK2P1
ENSG00000232522,,ZNF886P
ENSG00000277519,,OFD1P16Y
ENSG00000273731,,
ENSG00000215583,,ASS1P6
ENSG00000274162,,SNX18P1Y
ENSG00000233774,,MED14P1
ENSG00000228764,,ZNF885P
ENSG00000232226,,ARSFP1
ENSG00000224567,,
ENSG00000241200,,ZNF736P7Y
ENSG00000228518,,SURF6P1
ENSG00000274231,,
ENSG00000274502,,ANKRD20A6P
ENSG00000278854,,
ENSG00000225809,,RBMY2KP
ENSG00000232419,252952,TTTY19
ENSG00000226906,114761,TTTY4
ENSG00000230025,,
ENSG00000235649,,MXRA5Y
ENSG00000258567,,DUX4L16
ENSG00000234179,,MTCYBP1
ENSG00000271309,,
ENSG00000228240,252949,TTTY17A
ENSG00000228240,474152,TTTY17A
ENSG00000234652,,AGPAT5P1
ENSG00000218410,,
ENSG00000224989,,FAM41AY1
ENSG00000273858,,
ENSG00000227830,,TRIM60P3Y
ENSG00000226529,,MTND1P1
ENSG00000274837,,
ENSG00000216777,,PRRC2CP1
ENSG00000216824,,ZNF736P10Y
ENSG00000276829,,
ENSG00000283076,,
ENSG00000234850,,MTND2P3
ENSG00000270570,,
ENSG00000223517,,
ENSG00000228207,,
ENSG00000225117,,ARSDP1
ENSG00000228411,,CDY4P
ENSG00000229518,,UBE2V1P3
ENSG00000232730,,FAM8A4P
ENSG00000244000,,
ENSG00000232764,,TRIM60P8Y
ENSG00000236131,,MED13P1
ENSG00000227949,,CYCSP46
ENSG00000252900,,RNU6-303P
ENSG00000252689,124900508,
ENSG00000243980,,RN7SL702P
ENSG00000252315,,RNA5SP520
ENSG00000252012,,RNA5SP521
ENSG00000273966,,
ENSG00000252173,,RNU6-109P
ENSG00000252323,,RNU6-184P
ENSG00000169953,159119,HSFY2
ENSG00000236429,,GPM6BP2
ENSG00000249501,,USP9YP2
ENSG00000228193,,ELOCP14
ENSG00000230904,,XKRYP2
ENSG00000238135,,USP9YP10
ENSG00000251970,,RNU1-41P
ENSG00000238088,,OFD1P7Y
ENSG00000217179,,MTCYBP2
ENSG00000217896,,ZNF839P1
ENSG00000185275,,CD24P4
ENSG00000252766,,RNU6-255P
ENSG00000288269,2642,GCGR
ENSG00000274282,,
ENSG00000234529,,GAPDHP19
ENSG00000238191,,CLUHP1
ENSG00000226353,,TAF9P1
ENSG00000226449,,CDY5P
ENSG00000225896,,ELOCP36
ENSG00000229129,,ACTG1P2
ENSG00000223555,,USP9YP23
ENSG00000235521,,USP9YP27
ENSG00000252513,,RNU1-128P
ENSG00000224964,,TRAPPC2P3
ENSG00000225740,,ELOCP6
ENSG00000229138,,CDY6P
ENSG00000224485,,USP9YP7
ENSG00000226116,,USP9YP6
ENSG00000237558,,CDY7P
ENSG00000233378,,USP9YP34
ENSG00000237616,,USP9YP32
ENSG00000224033,,CDY8P
ENSG00000230412,,ELOCP12
ENSG00000225895,,TRAPPC2P8
ENSG00000233120,,USP9YP15
ENSG00000252166,,RNU1-95P
ENSG00000232744,,USP9YP16
ENSG00000229465,,ACTG1P11
ENSG00000236599,,ELOCP26
ENSG00000232899,,CDY9P
ENSG00000229302,,TAF9P2
ENSG00000228945,,CLUHP2
ENSG00000278391,,
ENSG00000251953,,RNA5SP522
ENSG00000252667,,RNA5SP523
ENSG00000249726,,TUBB1P1
ENSG00000225716,,ELOCP13
ENSG00000229406,,OFD1P4Y
ENSG00000252209,,RNU1-48P
ENSG00000249634,,USP9YP5
ENSG00000238067,,XKRYP1
ENSG00000230377,,ELOCP7
ENSG00000250951,,USP9YP1
ENSG00000230458,,GPM6BP1
ENSG00000235479,,RAB9AP4
ENSG00000249606,,TRAPPC2P7
ENSG00000267793,,
ENSG00000260197,,
ENSG00000012817,8284,KDM5D
ENSG00000288213,348262,MCRIP1
ENSG00000288186,116729,PPP1R27
ENSG00000172468,86614,HSFY1
ENSG00000172468,159119,HSFY1
ENSG00000176679,90655,TGIF2LY
ENSG00000182415,9426,CDY2A
ENSG00000233126,,ZNF736P3Y
ENSG00000227251,,TRIM60P9Y
ENSG00000252633,,RN7SKP282
ENSG00000251996,,Y_RNA
ENSG00000252155,,RNU6-941P
ENSG00000252472,,RNU6-521P
ENSG00000224953,,SRIP3
ENSG00000274365,,
ENSG00000233634,,GOT2P5
ENSG00000237701,,ATP5PFP1
ENSG00000273906,,
ENSG00000232976,,TRIM60P10Y
ENSG00000226270,,ZNF736P2Y
ENSG00000227837,,TRIM60P11Y
ENSG00000278602,,
ENSG00000223978,,ZNF736P1Y
ENSG00000278197,,
ENSG00000230819,,ZNF736P5Y
ENSG00000185894,442868,BPY2C
ENSG00000228296,474150,TTTY4C
ENSG00000205916,57135,DAZ4
ENSG00000129873,203611,CDY2B
ENSG00000251841,,RNU6-1334P
ENSG00000184895,6736,SRY
ENSG00000282162,,LINC01784
ENSG00000281934,440560,PRAMEF11
ENSG00000232195,,TOMM22P2
ENSG00000286130,,
ENSG00000129824,6192,RPS4Y1
ENSG00000282116,,PRAMEF30P
ENSG00000282175,343069,HNRNPCL1
ENSG00000282817,65122,PRAMEF2
ENSG00000229163,,NAP1L1P2
